"","Year","State","Classified.Days","count"
"11148",2014,"Utah","Very.Unhealthy.Days",14
"11149",2014,"Vermont","Good.Days",4
"11150",2014,"Vermont","Hazardous.Days",4
"11151",2014,"Vermont","Moderate.Days",4
"11152",2014,"Vermont","Unhealthy.Days",4
"11153",2014,"Vermont","Unhealthy.for.Sensitive.Groups.Days",4
"11154",2014,"Vermont","Very.Unhealthy.Days",4
"11155",2014,"Virgin Islands","Good.Days",2
"11156",2014,"Virgin Islands","Hazardous.Days",2
"11157",2014,"Virgin Islands","Moderate.Days",2
"11158",2014,"Virgin Islands","Unhealthy.Days",2
"11159",2014,"Virgin Islands","Unhealthy.for.Sensitive.Groups.Days",2
"11160",2014,"Virgin Islands","Very.Unhealthy.Days",2
"11161",2014,"Virginia","Good.Days",31
"11162",2014,"Virginia","Hazardous.Days",31
"11163",2014,"Virginia","Moderate.Days",31
"11164",2014,"Virginia","Unhealthy.Days",31
"11165",2014,"Virginia","Unhealthy.for.Sensitive.Groups.Days",31
"11166",2014,"Virginia","Very.Unhealthy.Days",31
"11167",2014,"Washington","Good.Days",29
"11168",2014,"Washington","Hazardous.Days",29
"11169",2014,"Washington","Moderate.Days",29
"11170",2014,"Washington","Unhealthy.Days",29
"11171",2014,"Washington","Unhealthy.for.Sensitive.Groups.Days",29
"11172",2014,"Washington","Very.Unhealthy.Days",29
"11173",2014,"West Virginia","Good.Days",14
"11174",2014,"West Virginia","Hazardous.Days",14
"11175",2014,"West Virginia","Moderate.Days",14
"11176",2014,"West Virginia","Unhealthy.Days",14
"11177",2014,"West Virginia","Unhealthy.for.Sensitive.Groups.Days",14
"11178",2014,"West Virginia","Very.Unhealthy.Days",14
"11179",2014,"Wisconsin","Good.Days",27
"11180",2014,"Wisconsin","Hazardous.Days",27
"11181",2014,"Wisconsin","Moderate.Days",27
"11182",2014,"Wisconsin","Unhealthy.Days",27
"11183",2014,"Wisconsin","Unhealthy.for.Sensitive.Groups.Days",27
"11184",2014,"Wisconsin","Very.Unhealthy.Days",27
"11185",2014,"Wyoming","Good.Days",18
"11186",2014,"Wyoming","Hazardous.Days",18
"11187",2014,"Wyoming","Moderate.Days",18
"11188",2014,"Wyoming","Unhealthy.Days",18
"11189",2014,"Wyoming","Unhealthy.for.Sensitive.Groups.Days",18
"11190",2014,"Wyoming","Very.Unhealthy.Days",18
"11191",2015,"Alabama","Good.Days",15
"11192",2015,"Alabama","Hazardous.Days",15
"11193",2015,"Alabama","Moderate.Days",15
"11194",2015,"Alabama","Unhealthy.Days",15
"11195",2015,"Alabama","Unhealthy.for.Sensitive.Groups.Days",15
"11196",2015,"Alabama","Very.Unhealthy.Days",15
"11197",2015,"Alaska","Good.Days",7
"11198",2015,"Alaska","Hazardous.Days",7
"11199",2015,"Alaska","Moderate.Days",7
"11200",2015,"Alaska","Unhealthy.Days",7
"11201",2015,"Alaska","Unhealthy.for.Sensitive.Groups.Days",7
"11202",2015,"Alaska","Very.Unhealthy.Days",7
"11203",2015,"Arizona","Good.Days",13
"11204",2015,"Arizona","Hazardous.Days",13
"11205",2015,"Arizona","Moderate.Days",13
"11206",2015,"Arizona","Unhealthy.Days",13
"11207",2015,"Arizona","Unhealthy.for.Sensitive.Groups.Days",13
"11208",2015,"Arizona","Very.Unhealthy.Days",13
"11209",2015,"Arkansas","Good.Days",11
"11210",2015,"Arkansas","Hazardous.Days",11
"11211",2015,"Arkansas","Moderate.Days",11
"11212",2015,"Arkansas","Unhealthy.Days",11
"11213",2015,"Arkansas","Unhealthy.for.Sensitive.Groups.Days",11
"11214",2015,"Arkansas","Very.Unhealthy.Days",11
"11215",2015,"California","Good.Days",53
"11216",2015,"California","Hazardous.Days",53
"11217",2015,"California","Moderate.Days",53
"11218",2015,"California","Unhealthy.Days",53
"11219",2015,"California","Unhealthy.for.Sensitive.Groups.Days",53
"11220",2015,"California","Very.Unhealthy.Days",53
"11221",2015,"Colorado","Good.Days",27
"11222",2015,"Colorado","Hazardous.Days",27
"11223",2015,"Colorado","Moderate.Days",27
"11224",2015,"Colorado","Unhealthy.Days",27
"11225",2015,"Colorado","Unhealthy.for.Sensitive.Groups.Days",27
"11226",2015,"Colorado","Very.Unhealthy.Days",27
"11227",2015,"Connecticut","Good.Days",8
"11228",2015,"Connecticut","Hazardous.Days",8
"11229",2015,"Connecticut","Moderate.Days",8
"11230",2015,"Connecticut","Unhealthy.Days",8
"11231",2015,"Connecticut","Unhealthy.for.Sensitive.Groups.Days",8
"11232",2015,"Connecticut","Very.Unhealthy.Days",8
"11233",2015,"Country Of Mexico","Good.Days",1
"11234",2015,"Country Of Mexico","Hazardous.Days",1
"11235",2015,"Country Of Mexico","Moderate.Days",1
"11236",2015,"Country Of Mexico","Unhealthy.Days",1
"11237",2015,"Country Of Mexico","Unhealthy.for.Sensitive.Groups.Days",1
"11238",2015,"Country Of Mexico","Very.Unhealthy.Days",1
"11239",2015,"Delaware","Good.Days",3
"11240",2015,"Delaware","Hazardous.Days",3
"11241",2015,"Delaware","Moderate.Days",3
"11242",2015,"Delaware","Unhealthy.Days",3
"11243",2015,"Delaware","Unhealthy.for.Sensitive.Groups.Days",3
"11244",2015,"Delaware","Very.Unhealthy.Days",3
"11245",2015,"District Of Columbia","Good.Days",1
"11246",2015,"District Of Columbia","Hazardous.Days",1
"11247",2015,"District Of Columbia","Moderate.Days",1
"11248",2015,"District Of Columbia","Unhealthy.Days",1
"11249",2015,"District Of Columbia","Unhealthy.for.Sensitive.Groups.Days",1
"11250",2015,"District Of Columbia","Very.Unhealthy.Days",1
"11251",2015,"Florida","Good.Days",39
"11252",2015,"Florida","Hazardous.Days",39
"11253",2015,"Florida","Moderate.Days",39
"11254",2015,"Florida","Unhealthy.Days",39
"11255",2015,"Florida","Unhealthy.for.Sensitive.Groups.Days",39
"11256",2015,"Florida","Very.Unhealthy.Days",39
"11257",2015,"Georgia","Good.Days",29
"11258",2015,"Georgia","Hazardous.Days",29
"11259",2015,"Georgia","Moderate.Days",29
"11260",2015,"Georgia","Unhealthy.Days",29
"11261",2015,"Georgia","Unhealthy.for.Sensitive.Groups.Days",29
"11262",2015,"Georgia","Very.Unhealthy.Days",29
"11263",2015,"Hawaii","Good.Days",4
"11264",2015,"Hawaii","Hazardous.Days",4
"11265",2015,"Hawaii","Moderate.Days",4
"11266",2015,"Hawaii","Unhealthy.Days",4
"11267",2015,"Hawaii","Unhealthy.for.Sensitive.Groups.Days",4
"11268",2015,"Hawaii","Very.Unhealthy.Days",4
"11269",2015,"Idaho","Good.Days",21
"11270",2015,"Idaho","Hazardous.Days",21
"11271",2015,"Idaho","Moderate.Days",21
"11272",2015,"Idaho","Unhealthy.Days",21
"11273",2015,"Idaho","Unhealthy.for.Sensitive.Groups.Days",21
"11274",2015,"Idaho","Very.Unhealthy.Days",21
"11275",2015,"Illinois","Good.Days",26
"11276",2015,"Illinois","Hazardous.Days",26
"11277",2015,"Illinois","Moderate.Days",26
"11278",2015,"Illinois","Unhealthy.Days",26
"11279",2015,"Illinois","Unhealthy.for.Sensitive.Groups.Days",26
"11280",2015,"Illinois","Very.Unhealthy.Days",26
"11281",2015,"Indiana","Good.Days",35
"11282",2015,"Indiana","Hazardous.Days",35
"11283",2015,"Indiana","Moderate.Days",35
"11284",2015,"Indiana","Unhealthy.Days",35
"11285",2015,"Indiana","Unhealthy.for.Sensitive.Groups.Days",35
"11286",2015,"Indiana","Very.Unhealthy.Days",35
"11287",2015,"Iowa","Good.Days",16
"11288",2015,"Iowa","Hazardous.Days",16
"11289",2015,"Iowa","Moderate.Days",16
"11290",2015,"Iowa","Unhealthy.Days",16
"11291",2015,"Iowa","Unhealthy.for.Sensitive.Groups.Days",16
"11292",2015,"Iowa","Very.Unhealthy.Days",16
"11293",2015,"Kansas","Good.Days",11
"11294",2015,"Kansas","Hazardous.Days",11
"11295",2015,"Kansas","Moderate.Days",11
"11296",2015,"Kansas","Unhealthy.Days",11
"11297",2015,"Kansas","Unhealthy.for.Sensitive.Groups.Days",11
"11298",2015,"Kansas","Very.Unhealthy.Days",11
"11299",2015,"Kentucky","Good.Days",28
"11300",2015,"Kentucky","Hazardous.Days",28
"11301",2015,"Kentucky","Moderate.Days",28
"11302",2015,"Kentucky","Unhealthy.Days",28
"11303",2015,"Kentucky","Unhealthy.for.Sensitive.Groups.Days",28
"11304",2015,"Kentucky","Very.Unhealthy.Days",28
"11305",2015,"Louisiana","Good.Days",22
"11306",2015,"Louisiana","Hazardous.Days",22
"11307",2015,"Louisiana","Moderate.Days",22
"11308",2015,"Louisiana","Unhealthy.Days",22
"11309",2015,"Louisiana","Unhealthy.for.Sensitive.Groups.Days",22
"11310",2015,"Louisiana","Very.Unhealthy.Days",22
"11311",2015,"Maine","Good.Days",10
"11312",2015,"Maine","Hazardous.Days",10
"11313",2015,"Maine","Moderate.Days",10
"11314",2015,"Maine","Unhealthy.Days",10
"11315",2015,"Maine","Unhealthy.for.Sensitive.Groups.Days",10
"11316",2015,"Maine","Very.Unhealthy.Days",10
"11317",2015,"Maryland","Good.Days",16
"11318",2015,"Maryland","Hazardous.Days",16
"11319",2015,"Maryland","Moderate.Days",16
"11320",2015,"Maryland","Unhealthy.Days",16
"11321",2015,"Maryland","Unhealthy.for.Sensitive.Groups.Days",16
"11322",2015,"Maryland","Very.Unhealthy.Days",16
"11323",2015,"Massachusetts","Good.Days",13
"11324",2015,"Massachusetts","Hazardous.Days",13
"11325",2015,"Massachusetts","Moderate.Days",13
"11326",2015,"Massachusetts","Unhealthy.Days",13
"11327",2015,"Massachusetts","Unhealthy.for.Sensitive.Groups.Days",13
"11328",2015,"Massachusetts","Very.Unhealthy.Days",13
"11329",2015,"Michigan","Good.Days",27
"11330",2015,"Michigan","Hazardous.Days",27
"11331",2015,"Michigan","Moderate.Days",27
"11332",2015,"Michigan","Unhealthy.Days",27
"11333",2015,"Michigan","Unhealthy.for.Sensitive.Groups.Days",27
"11334",2015,"Michigan","Very.Unhealthy.Days",27
"11335",2015,"Minnesota","Good.Days",20
"11336",2015,"Minnesota","Hazardous.Days",20
"11337",2015,"Minnesota","Moderate.Days",20
"11338",2015,"Minnesota","Unhealthy.Days",20
"11339",2015,"Minnesota","Unhealthy.for.Sensitive.Groups.Days",20
"11340",2015,"Minnesota","Very.Unhealthy.Days",20
"11341",2015,"Mississippi","Good.Days",10
"11342",2015,"Mississippi","Hazardous.Days",10
"11343",2015,"Mississippi","Moderate.Days",10
"11344",2015,"Mississippi","Unhealthy.Days",10
"11345",2015,"Mississippi","Unhealthy.for.Sensitive.Groups.Days",10
"11346",2015,"Mississippi","Very.Unhealthy.Days",10
"11347",2015,"Missouri","Good.Days",23
"11348",2015,"Missouri","Hazardous.Days",23
"11349",2015,"Missouri","Moderate.Days",23
"11350",2015,"Missouri","Unhealthy.Days",23
"11351",2015,"Missouri","Unhealthy.for.Sensitive.Groups.Days",23
"11352",2015,"Missouri","Very.Unhealthy.Days",23
"11353",2015,"Montana","Good.Days",19
"11354",2015,"Montana","Hazardous.Days",19
"11355",2015,"Montana","Moderate.Days",19
"11356",2015,"Montana","Unhealthy.Days",19
"11357",2015,"Montana","Unhealthy.for.Sensitive.Groups.Days",19
"11358",2015,"Montana","Very.Unhealthy.Days",19
"11359",2015,"Nebraska","Good.Days",9
"11360",2015,"Nebraska","Hazardous.Days",9
"11361",2015,"Nebraska","Moderate.Days",9
"11362",2015,"Nebraska","Unhealthy.Days",9
"11363",2015,"Nebraska","Unhealthy.for.Sensitive.Groups.Days",9
"11364",2015,"Nebraska","Very.Unhealthy.Days",9
"11365",2015,"Nevada","Good.Days",9
"11366",2015,"Nevada","Hazardous.Days",9
"11367",2015,"Nevada","Moderate.Days",9
"11368",2015,"Nevada","Unhealthy.Days",9
"11369",2015,"Nevada","Unhealthy.for.Sensitive.Groups.Days",9
"11370",2015,"Nevada","Very.Unhealthy.Days",9
"11371",2015,"New Hampshire","Good.Days",7
"11372",2015,"New Hampshire","Hazardous.Days",7
"11373",2015,"New Hampshire","Moderate.Days",7
"11374",2015,"New Hampshire","Unhealthy.Days",7
"11375",2015,"New Hampshire","Unhealthy.for.Sensitive.Groups.Days",7
"11376",2015,"New Hampshire","Very.Unhealthy.Days",7
"11377",2015,"New Jersey","Good.Days",16
"11378",2015,"New Jersey","Hazardous.Days",16
"11379",2015,"New Jersey","Moderate.Days",16
"11380",2015,"New Jersey","Unhealthy.Days",16
"11381",2015,"New Jersey","Unhealthy.for.Sensitive.Groups.Days",16
"11382",2015,"New Jersey","Very.Unhealthy.Days",16
"11383",2015,"New Mexico","Good.Days",16
"11384",2015,"New Mexico","Hazardous.Days",16
"11385",2015,"New Mexico","Moderate.Days",16
"11386",2015,"New Mexico","Unhealthy.Days",16
"11387",2015,"New Mexico","Unhealthy.for.Sensitive.Groups.Days",16
"11388",2015,"New Mexico","Very.Unhealthy.Days",16
"11389",2015,"New York","Good.Days",27
"11390",2015,"New York","Hazardous.Days",27
"11391",2015,"New York","Moderate.Days",27
"11392",2015,"New York","Unhealthy.Days",27
"11393",2015,"New York","Unhealthy.for.Sensitive.Groups.Days",27
"11394",2015,"New York","Very.Unhealthy.Days",27
"11395",2015,"North Carolina","Good.Days",36
"11396",2015,"North Carolina","Hazardous.Days",36
"11397",2015,"North Carolina","Moderate.Days",36
"11398",2015,"North Carolina","Unhealthy.Days",36
"11399",2015,"North Carolina","Unhealthy.for.Sensitive.Groups.Days",36
"11400",2015,"North Carolina","Very.Unhealthy.Days",36
"11401",2015,"North Dakota","Good.Days",9
"11402",2015,"North Dakota","Hazardous.Days",9
"11403",2015,"North Dakota","Moderate.Days",9
"11404",2015,"North Dakota","Unhealthy.Days",9
"11405",2015,"North Dakota","Unhealthy.for.Sensitive.Groups.Days",9
"11406",2015,"North Dakota","Very.Unhealthy.Days",9
"11407",2015,"Ohio","Good.Days",40
"11408",2015,"Ohio","Hazardous.Days",40
"11409",2015,"Ohio","Moderate.Days",40
"11410",2015,"Ohio","Unhealthy.Days",40
"11411",2015,"Ohio","Unhealthy.for.Sensitive.Groups.Days",40
"11412",2015,"Ohio","Very.Unhealthy.Days",40
"11413",2015,"Oklahoma","Good.Days",15
"11414",2015,"Oklahoma","Hazardous.Days",15
"11415",2015,"Oklahoma","Moderate.Days",15
"11416",2015,"Oklahoma","Unhealthy.Days",15
"11417",2015,"Oklahoma","Unhealthy.for.Sensitive.Groups.Days",15
"11418",2015,"Oklahoma","Very.Unhealthy.Days",15
"11419",2015,"Oregon","Good.Days",23
"11420",2015,"Oregon","Hazardous.Days",23
"11421",2015,"Oregon","Moderate.Days",23
"11422",2015,"Oregon","Unhealthy.Days",23
"11423",2015,"Oregon","Unhealthy.for.Sensitive.Groups.Days",23
"11424",2015,"Oregon","Very.Unhealthy.Days",23
"11425",2015,"Pennsylvania","Good.Days",38
"11426",2015,"Pennsylvania","Hazardous.Days",38
"11427",2015,"Pennsylvania","Moderate.Days",38
"11428",2015,"Pennsylvania","Unhealthy.Days",38
"11429",2015,"Pennsylvania","Unhealthy.for.Sensitive.Groups.Days",38
"11430",2015,"Pennsylvania","Very.Unhealthy.Days",38
"11431",2015,"Puerto Rico","Good.Days",9
"11432",2015,"Puerto Rico","Hazardous.Days",9
"11433",2015,"Puerto Rico","Moderate.Days",9
"11434",2015,"Puerto Rico","Unhealthy.Days",9
"11435",2015,"Puerto Rico","Unhealthy.for.Sensitive.Groups.Days",9
"11436",2015,"Puerto Rico","Very.Unhealthy.Days",9
"11437",2015,"Rhode Island","Good.Days",3
"11438",2015,"Rhode Island","Hazardous.Days",3
"11439",2015,"Rhode Island","Moderate.Days",3
"11440",2015,"Rhode Island","Unhealthy.Days",3
"11441",2015,"Rhode Island","Unhealthy.for.Sensitive.Groups.Days",3
"11442",2015,"Rhode Island","Very.Unhealthy.Days",3
"11443",2015,"South Carolina","Good.Days",14
"11444",2015,"South Carolina","Hazardous.Days",14
"11445",2015,"South Carolina","Moderate.Days",14
"11446",2015,"South Carolina","Unhealthy.Days",14
"11447",2015,"South Carolina","Unhealthy.for.Sensitive.Groups.Days",14
"11448",2015,"South Carolina","Very.Unhealthy.Days",14
"11449",2015,"South Dakota","Good.Days",10
"11450",2015,"South Dakota","Hazardous.Days",10
"11451",2015,"South Dakota","Moderate.Days",10
"11452",2015,"South Dakota","Unhealthy.Days",10
"11453",2015,"South Dakota","Unhealthy.for.Sensitive.Groups.Days",10
"11454",2015,"South Dakota","Very.Unhealthy.Days",10
"11455",2015,"Tennessee","Good.Days",23
"11456",2015,"Tennessee","Hazardous.Days",23
"11457",2015,"Tennessee","Moderate.Days",23
"11458",2015,"Tennessee","Unhealthy.Days",23
"11459",2015,"Tennessee","Unhealthy.for.Sensitive.Groups.Days",23
"11460",2015,"Tennessee","Very.Unhealthy.Days",23
"11461",2015,"Texas","Good.Days",40
"11462",2015,"Texas","Hazardous.Days",40
"11463",2015,"Texas","Moderate.Days",40
"11464",2015,"Texas","Unhealthy.Days",40
"11465",2015,"Texas","Unhealthy.for.Sensitive.Groups.Days",40
"11466",2015,"Texas","Very.Unhealthy.Days",40
"11467",2015,"Utah","Good.Days",14
"11468",2015,"Utah","Hazardous.Days",14
"11469",2015,"Utah","Moderate.Days",14
"11470",2015,"Utah","Unhealthy.Days",14
"11471",2015,"Utah","Unhealthy.for.Sensitive.Groups.Days",14
"11472",2015,"Utah","Very.Unhealthy.Days",14
"11473",2015,"Vermont","Good.Days",4
"11474",2015,"Vermont","Hazardous.Days",4
"11475",2015,"Vermont","Moderate.Days",4
"11476",2015,"Vermont","Unhealthy.Days",4
"11477",2015,"Vermont","Unhealthy.for.Sensitive.Groups.Days",4
"11478",2015,"Vermont","Very.Unhealthy.Days",4
"11479",2015,"Virgin Islands","Good.Days",2
"11480",2015,"Virgin Islands","Hazardous.Days",2
"11481",2015,"Virgin Islands","Moderate.Days",2
"11482",2015,"Virgin Islands","Unhealthy.Days",2
"11483",2015,"Virgin Islands","Unhealthy.for.Sensitive.Groups.Days",2
"11484",2015,"Virgin Islands","Very.Unhealthy.Days",2
"11485",2015,"Virginia","Good.Days",31
"11486",2015,"Virginia","Hazardous.Days",31
"11487",2015,"Virginia","Moderate.Days",31
"11488",2015,"Virginia","Unhealthy.Days",31
"11489",2015,"Virginia","Unhealthy.for.Sensitive.Groups.Days",31
"11490",2015,"Virginia","Very.Unhealthy.Days",31
"11491",2015,"Washington","Good.Days",29
"11492",2015,"Washington","Hazardous.Days",29
"11493",2015,"Washington","Moderate.Days",29
"11494",2015,"Washington","Unhealthy.Days",29
"11495",2015,"Washington","Unhealthy.for.Sensitive.Groups.Days",29
"11496",2015,"Washington","Very.Unhealthy.Days",29
"11497",2015,"West Virginia","Good.Days",14
"11498",2015,"West Virginia","Hazardous.Days",14
"11499",2015,"West Virginia","Moderate.Days",14
"11500",2015,"West Virginia","Unhealthy.Days",14
"11501",2015,"West Virginia","Unhealthy.for.Sensitive.Groups.Days",14
"11502",2015,"West Virginia","Very.Unhealthy.Days",14
"11503",2015,"Wisconsin","Good.Days",28
"11504",2015,"Wisconsin","Hazardous.Days",28
"11505",2015,"Wisconsin","Moderate.Days",28
"11506",2015,"Wisconsin","Unhealthy.Days",28
"11507",2015,"Wisconsin","Unhealthy.for.Sensitive.Groups.Days",28
"11508",2015,"Wisconsin","Very.Unhealthy.Days",28
"11509",2015,"Wyoming","Good.Days",18
"11510",2015,"Wyoming","Hazardous.Days",18
"11511",2015,"Wyoming","Moderate.Days",18
"11512",2015,"Wyoming","Unhealthy.Days",18
"11513",2015,"Wyoming","Unhealthy.for.Sensitive.Groups.Days",18
"11514",2015,"Wyoming","Very.Unhealthy.Days",18
"11515",2016,"Alabama","Good.Days",15
"11516",2016,"Alabama","Hazardous.Days",15
"11517",2016,"Alabama","Moderate.Days",15
"11518",2016,"Alabama","Unhealthy.Days",15
"11519",2016,"Alabama","Unhealthy.for.Sensitive.Groups.Days",15
"11520",2016,"Alabama","Very.Unhealthy.Days",15
"11521",2016,"Alaska","Good.Days",7
"11522",2016,"Alaska","Hazardous.Days",7
"11523",2016,"Alaska","Moderate.Days",7
"11524",2016,"Alaska","Unhealthy.Days",7
"11525",2016,"Alaska","Unhealthy.for.Sensitive.Groups.Days",7
"11526",2016,"Alaska","Very.Unhealthy.Days",7
"11527",2016,"Arizona","Good.Days",13
"11528",2016,"Arizona","Hazardous.Days",13
"11529",2016,"Arizona","Moderate.Days",13
"11530",2016,"Arizona","Unhealthy.Days",13
"11531",2016,"Arizona","Unhealthy.for.Sensitive.Groups.Days",13
"11532",2016,"Arizona","Very.Unhealthy.Days",13
"11533",2016,"Arkansas","Good.Days",11
"11534",2016,"Arkansas","Hazardous.Days",11
"11535",2016,"Arkansas","Moderate.Days",11
"11536",2016,"Arkansas","Unhealthy.Days",11
"11537",2016,"Arkansas","Unhealthy.for.Sensitive.Groups.Days",11
"11538",2016,"Arkansas","Very.Unhealthy.Days",11
"11539",2016,"California","Good.Days",53
"11540",2016,"California","Hazardous.Days",53
"11541",2016,"California","Moderate.Days",53
"11542",2016,"California","Unhealthy.Days",53
"11543",2016,"California","Unhealthy.for.Sensitive.Groups.Days",53
"11544",2016,"California","Very.Unhealthy.Days",53
"11545",2016,"Colorado","Good.Days",27
"11546",2016,"Colorado","Hazardous.Days",27
"11547",2016,"Colorado","Moderate.Days",27
"11548",2016,"Colorado","Unhealthy.Days",27
"11549",2016,"Colorado","Unhealthy.for.Sensitive.Groups.Days",27
"11550",2016,"Colorado","Very.Unhealthy.Days",27
"11551",2016,"Connecticut","Good.Days",8
"11552",2016,"Connecticut","Hazardous.Days",8
"11553",2016,"Connecticut","Moderate.Days",8
"11554",2016,"Connecticut","Unhealthy.Days",8
"11555",2016,"Connecticut","Unhealthy.for.Sensitive.Groups.Days",8
"11556",2016,"Connecticut","Very.Unhealthy.Days",8
"11557",2016,"Country Of Mexico","Good.Days",1
"11558",2016,"Country Of Mexico","Hazardous.Days",1
"11559",2016,"Country Of Mexico","Moderate.Days",1
"11560",2016,"Country Of Mexico","Unhealthy.Days",1
"11561",2016,"Country Of Mexico","Unhealthy.for.Sensitive.Groups.Days",1
"11562",2016,"Country Of Mexico","Very.Unhealthy.Days",1
"11563",2016,"Delaware","Good.Days",3
"11564",2016,"Delaware","Hazardous.Days",3
"11565",2016,"Delaware","Moderate.Days",3
"11566",2016,"Delaware","Unhealthy.Days",3
"11567",2016,"Delaware","Unhealthy.for.Sensitive.Groups.Days",3
"11568",2016,"Delaware","Very.Unhealthy.Days",3
"11569",2016,"District Of Columbia","Good.Days",1
"11570",2016,"District Of Columbia","Hazardous.Days",1
"11571",2016,"District Of Columbia","Moderate.Days",1
"11572",2016,"District Of Columbia","Unhealthy.Days",1
"11573",2016,"District Of Columbia","Unhealthy.for.Sensitive.Groups.Days",1
"11574",2016,"District Of Columbia","Very.Unhealthy.Days",1
"11575",2016,"Florida","Good.Days",39
"11576",2016,"Florida","Hazardous.Days",39
"11577",2016,"Florida","Moderate.Days",39
"11578",2016,"Florida","Unhealthy.Days",39
"11579",2016,"Florida","Unhealthy.for.Sensitive.Groups.Days",39
"11580",2016,"Florida","Very.Unhealthy.Days",39
"11581",2016,"Georgia","Good.Days",29
"11582",2016,"Georgia","Hazardous.Days",29
"11583",2016,"Georgia","Moderate.Days",29
"11584",2016,"Georgia","Unhealthy.Days",29
"11585",2016,"Georgia","Unhealthy.for.Sensitive.Groups.Days",29
"11586",2016,"Georgia","Very.Unhealthy.Days",29
"11587",2016,"Hawaii","Good.Days",4
"11588",2016,"Hawaii","Hazardous.Days",4
"11589",2016,"Hawaii","Moderate.Days",4
"11590",2016,"Hawaii","Unhealthy.Days",4
"11591",2016,"Hawaii","Unhealthy.for.Sensitive.Groups.Days",4
"11592",2016,"Hawaii","Very.Unhealthy.Days",4
"11593",2016,"Idaho","Good.Days",21
"11594",2016,"Idaho","Hazardous.Days",21
"11595",2016,"Idaho","Moderate.Days",21
"11596",2016,"Idaho","Unhealthy.Days",21
"11597",2016,"Idaho","Unhealthy.for.Sensitive.Groups.Days",21
"11598",2016,"Idaho","Very.Unhealthy.Days",21
"11599",2016,"Illinois","Good.Days",27
"11600",2016,"Illinois","Hazardous.Days",27
"11601",2016,"Illinois","Moderate.Days",27
"11602",2016,"Illinois","Unhealthy.Days",27
"11603",2016,"Illinois","Unhealthy.for.Sensitive.Groups.Days",27
"11604",2016,"Illinois","Very.Unhealthy.Days",27
"11605",2016,"Indiana","Good.Days",35
"11606",2016,"Indiana","Hazardous.Days",35
"11607",2016,"Indiana","Moderate.Days",35
"11608",2016,"Indiana","Unhealthy.Days",35
"11609",2016,"Indiana","Unhealthy.for.Sensitive.Groups.Days",35
"11610",2016,"Indiana","Very.Unhealthy.Days",35
"11611",2016,"Iowa","Good.Days",16
"11612",2016,"Iowa","Hazardous.Days",16
"11613",2016,"Iowa","Moderate.Days",16
"11614",2016,"Iowa","Unhealthy.Days",16
"11615",2016,"Iowa","Unhealthy.for.Sensitive.Groups.Days",16
"11616",2016,"Iowa","Very.Unhealthy.Days",16
"11617",2016,"Kansas","Good.Days",11
"11618",2016,"Kansas","Hazardous.Days",11
"11619",2016,"Kansas","Moderate.Days",11
"11620",2016,"Kansas","Unhealthy.Days",11
"11621",2016,"Kansas","Unhealthy.for.Sensitive.Groups.Days",11
"11622",2016,"Kansas","Very.Unhealthy.Days",11
"11623",2016,"Kentucky","Good.Days",28
"11624",2016,"Kentucky","Hazardous.Days",28
"11625",2016,"Kentucky","Moderate.Days",28
"11626",2016,"Kentucky","Unhealthy.Days",28
"11627",2016,"Kentucky","Unhealthy.for.Sensitive.Groups.Days",28
"11628",2016,"Kentucky","Very.Unhealthy.Days",28
"11629",2016,"Louisiana","Good.Days",22
"11630",2016,"Louisiana","Hazardous.Days",22
"11631",2016,"Louisiana","Moderate.Days",22
"11632",2016,"Louisiana","Unhealthy.Days",22
"11633",2016,"Louisiana","Unhealthy.for.Sensitive.Groups.Days",22
"11634",2016,"Louisiana","Very.Unhealthy.Days",22
"11635",2016,"Maine","Good.Days",10
"11636",2016,"Maine","Hazardous.Days",10
"11637",2016,"Maine","Moderate.Days",10
"11638",2016,"Maine","Unhealthy.Days",10
"11639",2016,"Maine","Unhealthy.for.Sensitive.Groups.Days",10
"11640",2016,"Maine","Very.Unhealthy.Days",10
"11641",2016,"Maryland","Good.Days",16
"11642",2016,"Maryland","Hazardous.Days",16
"11643",2016,"Maryland","Moderate.Days",16
"11644",2016,"Maryland","Unhealthy.Days",16
"11645",2016,"Maryland","Unhealthy.for.Sensitive.Groups.Days",16
"11646",2016,"Maryland","Very.Unhealthy.Days",16
"11647",2016,"Massachusetts","Good.Days",13
"11648",2016,"Massachusetts","Hazardous.Days",13
"11649",2016,"Massachusetts","Moderate.Days",13
"11650",2016,"Massachusetts","Unhealthy.Days",13
"11651",2016,"Massachusetts","Unhealthy.for.Sensitive.Groups.Days",13
"11652",2016,"Massachusetts","Very.Unhealthy.Days",13
"11653",2016,"Michigan","Good.Days",27
"11654",2016,"Michigan","Hazardous.Days",27
"11655",2016,"Michigan","Moderate.Days",27
"11656",2016,"Michigan","Unhealthy.Days",27
"11657",2016,"Michigan","Unhealthy.for.Sensitive.Groups.Days",27
"11658",2016,"Michigan","Very.Unhealthy.Days",27
"11659",2016,"Minnesota","Good.Days",20
"11660",2016,"Minnesota","Hazardous.Days",20
"11661",2016,"Minnesota","Moderate.Days",20
"11662",2016,"Minnesota","Unhealthy.Days",20
"11663",2016,"Minnesota","Unhealthy.for.Sensitive.Groups.Days",20
"11664",2016,"Minnesota","Very.Unhealthy.Days",20
"11665",2016,"Mississippi","Good.Days",10
"11666",2016,"Mississippi","Hazardous.Days",10
"11667",2016,"Mississippi","Moderate.Days",10
