State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days SO2,Days PM2.5,Days PM10,Latitude,Longitude
Connecticut,Fairfield,2015,365,214,121,24,6,0,0,177,93,46,2,0,145,0,218,0,41.118333,-73.336667
Connecticut,Hartford,2015,365,223,134,8,0,0,0,147,72,45,0,32,136,0,195,2,41.784722,-72.631667
Connecticut,Litchfield,2015,365,305,53,7,0,0,0,147,61,39,0,3,292,0,69,1,41.821342,-73.297257
Connecticut,Middlesex,2015,183,134,37,12,0,0,0,147,90,43,0,0,183,0,0,0,41.55,-72.626
Connecticut,New Haven,2015,365,220,129,13,3,0,0,169,74,45,0,12,184,0,169,0,41.256788,-72.55327
Connecticut,New London,2015,359,297,50,11,1,0,0,151,59,36,0,0,167,0,192,0,41.35362,-72.07882
Connecticut,Tolland,2015,183,154,23,6,0,0,0,129,67,39,0,0,183,0,0,0,41.976389,-72.388056
Connecticut,Windham,2015,356,326,27,3,0,0,0,129,48,35,0,0,356,0,0,0,41.84046,-72.010368
Country Of Mexico,BAJA CALIFORNIA NORTE,2015,56,8,34,10,4,0,0,174,141,73,0,0,0,0,0,56,32.633671,-115.504995
Delaware,Kent,2015,365,284,81,0,0,0,0,100,61,41,0,0,260,0,105,0,39.155,-75.518056
Delaware,New Castle,2015,365,204,151,9,1,0,0,172,84,48,0,8,221,1,135,0,39.739444,-75.558056
Delaware,Sussex,2015,365,268,94,3,0,0,0,115,64,42,0,0,283,0,82,0,38.7791,-75.16323
District Of Columbia,District of Columbia,2015,365,217,143,5,0,0,0,126,73,47,0,31,159,0,175,0,38.875161,-77.012816
Florida,Alachua,2015,365,331,34,0,0,0,0,74,50,34,0,0,209,0,156,0,29.566112,-82.26608
Florida,Baker,2015,364,356,8,0,0,0,0,77,44,32,0,0,364,0,0,0,30.201111,-82.441111
Florida,Bay,2015,365,319,46,0,0,0,0,84,52,37,0,0,211,0,154,0,30.130433,-85.731517
Florida,Brevard,2015,365,333,32,0,0,0,0,90,49,37,0,0,306,0,58,1,28.310841,-80.61533
Florida,Broward,2015,365,317,47,1,0,0,0,101,54,34,0,13,227,0,125,0,26.087567,-80.111152
Florida,Citrus,2015,365,326,27,12,0,0,0,141,52,16,0,0,0,253,112,0,28.748678,-82.554769
Florida,Collier,2015,363,320,43,0,0,0,0,74,54,33,0,0,202,0,161,0,26.270083,-81.710959
Florida,Columbia,2015,321,288,33,0,0,0,0,77,51,35,0,0,222,0,99,0,30.178056,-82.619167
Florida,Duval,2015,365,310,54,1,0,0,0,104,55,38,0,13,177,0,172,3,30.262778,-81.606833
Florida,Escambia,2015,365,292,73,0,0,0,0,100,57,40,0,0,217,0,148,0,30.36805,-87.270967
Florida,Flagler,2015,365,360,5,0,0,0,0,74,44,33,0,0,365,0,0,0,29.489083,-81.276833
Florida,Hamilton,2015,317,272,45,0,0,0,0,77,55,32,0,0,0,0,317,0,30.42659,-82.794715
Florida,Highlands,2015,356,345,11,0,0,0,0,80,44,31,0,0,356,0,0,0,27.189215,-81.34035
Florida,Hillsborough,2015,365,238,122,5,0,0,0,119,72,44,0,4,159,15,187,0,27.96565,-82.2304
Florida,Holmes,2015,361,327,34,0,0,0,0,77,50,37,0,0,208,0,153,0,30.848611,-85.603889
Florida,Indian River,2015,333,320,13,0,0,0,0,84,45,34,0,0,333,0,0,0,27.8492,-80.4554
Florida,Lake,2015,364,347,17,0,0,0,0,87,44,34,0,0,364,0,0,0,28.523889,-81.723333
Florida,Lee,2015,365,331,34,0,0,0,0,90,50,36,0,0,227,0,137,1,26.449247,-81.939256
Florida,Leon,2015,363,273,90,0,0,0,0,97,58,40,0,0,123,0,240,0,30.439722,-84.346389
Florida,Liberty,2015,352,345,7,0,0,0,0,61,41,31,0,0,352,0,0,0,30.1103,-84.9903
Florida,Manatee,2015,365,336,29,0,0,0,0,97,49,34,0,0,365,0,0,0,27.449763,-82.522041
Florida,Marion,2015,365,321,44,0,0,0,0,67,52,35,0,0,240,0,125,0,29.192754,-82.173149
Florida,Martin,2015,365,328,37,0,0,0,0,75,51,35,0,0,244,0,121,0,27.172458,-80.240689
Florida,Miami-Dade,2015,365,292,73,0,0,0,0,85,58,40,0,3,114,0,248,0,25.471944,-80.482778
Florida,Nassau,2015,365,320,45,0,0,0,0,90,53,33,0,0,0,48,317,0,30.62695,-81.535807
Florida,Okaloosa,2015,365,354,11,0,0,0,0,74,44,33,0,0,350,0,0,15,30.426533,-86.666217
Florida,Orange,2015,365,313,51,1,0,0,0,101,54,38,0,0,218,0,147,0,28.596389,-81.3625
Florida,Osceola,2015,357,345,12,0,0,0,0,87,44,32,0,0,357,0,0,0,28.347509,-81.636464
Florida,Palm Beach,2015,365,294,71,0,0,0,0,90,56,37,0,0,171,0,112,82,26.456944,-80.092778
Florida,Pasco,2015,365,343,22,0,0,0,0,90,47,37,0,0,365,0,0,0,28.195574,-82.756264
Florida,Pinellas,2015,365,320,45,0,0,0,0,75,54,38,0,0,233,0,131,1,28.141667,-82.739722
Florida,Polk,2015,365,314,50,1,0,0,0,105,53,37,0,0,210,1,154,0,28.028889,-81.972222
Florida,Putnam,2015,349,349,0,0,0,0,0,49,22,13,0,0,0,42,0,307,29.687748,-81.656509
Florida,Santa Rosa,2015,365,310,55,0,0,0,0,97,53,38,0,0,217,0,148,0,30.394133,-87.008033
Florida,Sarasota,2015,365,304,60,1,0,0,0,105,56,40,0,0,221,0,144,0,27.089194,-82.362583
Florida,Seminole,2015,361,344,17,0,0,0,0,80,46,34,0,0,335,0,15,11,28.746111,-81.310556
Florida,St. Lucie,2015,350,341,9,0,0,0,0,84,44,32,0,0,350,0,0,0,27.389079,-80.311033
Florida,Volusia,2015,365,326,39,0,0,0,0,81,51,36,0,0,275,0,90,0,29.206667,-81.0525
Florida,Wakulla,2015,355,303,52,0,0,0,0,94,54,36,1,0,184,0,170,0,30.0925,-84.161111
Georgia,Bibb,2015,365,269,96,0,0,0,0,87,60,41,0,0,124,0,241,0,32.805264,-83.543493
Georgia,Charlton,2015,119,117,2,0,0,0,0,59,39,24,0,0,0,0,119,0,30.740718,-82.128154
Georgia,Chatham,2015,365,299,65,0,1,0,0,180,57,38,0,0,107,44,214,0,32.090779,-81.130222
Georgia,Chattooga,2015,191,173,18,0,0,0,0,97,49,36,0,0,191,0,0,0,34.474526,-85.408847
Georgia,Clarke,2015,358,302,56,0,0,0,0,97,54,38,0,0,148,0,210,0,33.918137,-83.344385
Georgia,Clayton,2015,121,86,35,0,0,0,0,93,56,39,0,0,0,0,121,0,33.610845,-84.390717
Georgia,Cobb,2015,359,258,100,1,0,0,0,112,61,42,0,0,156,0,203,0,34.015436,-84.607423
Georgia,Coffee,2015,60,56,4,0,0,0,0,60,47,28,0,0,0,0,60,0,31.513097,-82.749971
Georgia,Columbia,2015,243,227,16,0,0,0,0,84,48,37,0,0,243,0,0,0,33.582044,-82.131249
Georgia,Dawson,2015,227,212,14,1,0,0,0,101,49,38,0,0,227,0,0,0,34.376227,-84.059506
Georgia,DeKalb,2015,365,183,178,4,0,0,0,150,69,50,0,35,74,0,256,0,33.698643,-84.272614
Georgia,Dougherty,2015,365,230,134,1,0,0,0,115,65,42,0,0,0,0,365,0,31.5776,-84.0998
Georgia,Douglas,2015,234,206,27,1,0,0,0,112,54,37,0,0,234,0,0,0,33.741242,-84.776429
Georgia,Floyd,2015,365,260,105,0,0,0,0,96,59,38,0,0,0,36,329,0,34.2434,-85.3259
Georgia,Fulton,2015,365,191,164,8,2,0,0,172,71,49,1,20,105,0,239,0,33.7784,-84.3914
Georgia,Glynn,2015,354,326,28,0,0,0,0,63,47,34,0,0,179,0,175,0,31.169805,-81.495035
Georgia,Gwinnett,2015,365,276,85,3,1,0,0,154,61,40,0,0,171,0,194,0,33.9632,-84.0691
Georgia,Hall,2015,264,149,115,0,0,0,0,94,65,48,0,0,0,0,264,0,34.2993,-83.8134
Georgia,Henry,2015,364,299,62,3,0,0,0,147,57,36,0,0,160,0,204,0,33.433949,-84.161811
Georgia,Houston,2015,363,288,75,0,0,0,0,95,55,35,0,0,0,0,363,0,32.6056,-83.5978
Georgia,Lowndes,2015,357,276,81,0,0,0,0,87,58,38,0,0,0,0,357,0,30.8486,-83.2933
Georgia,Murray,2015,280,256,23,0,0,1,0,233,50,37,0,0,225,0,55,0,34.785219,-84.626423
Georgia,Muscogee,2015,349,275,73,1,0,0,0,109,58,38,0,0,122,0,227,0,32.539571,-84.844732
Georgia,Pike,2015,355,319,33,2,1,0,0,161,51,35,0,0,355,0,0,0,33.1787,-84.4052
Georgia,Richmond,2015,364,267,96,1,0,0,0,114,61,40,0,0,138,36,190,0,33.4339,-82.0224
Georgia,Rockdale,2015,364,319,42,3,0,0,0,136,51,31,0,120,244,0,0,0,33.588545,-84.069608
Georgia,Sumter,2015,245,236,8,1,0,0,0,129,48,34,0,0,245,0,0,0,31.954286,-84.08101
Georgia,Walker,2015,359,264,95,0,0,0,0,80,57,39,0,0,0,0,359,0,34.9788,-85.3009
Georgia,Washington,2015,119,107,12,0,0,0,0,69,51,32,0,0,0,0,119,0,32.967359,-82.806871
Hawaii,Hawaii,2015,365,2,59,153,148,3,0,222,200,136,0,0,0,351,14,0,19.555444,-155.102028
Hawaii,Honolulu,2015,365,331,34,0,0,0,0,62,49,34,0,1,161,2,185,16,21.390861,-157.96525
Hawaii,Kauai,2015,362,360,2,0,0,0,0,66,31,14,0,116,0,17,229,0,21.949599,-159.36624
Hawaii,Maui,2015,365,344,21,0,0,0,0,75,43,25,0,0,0,0,365,0,20.7585,-156.24789
Idaho,Ada,2015,365,294,62,7,2,0,0,166,64,40,4,51,223,0,66,21,43.647667,-116.214563
Idaho,Bannock,2015,365,320,38,5,2,0,0,156,53,30,0,0,0,104,220,41,42.978248,-112.455813
Idaho,Benewah,2015,365,201,141,18,5,0,0,180,79,46,0,0,0,0,365,0,47.316577,-116.571281
Idaho,Blaine,2015,202,197,3,2,0,0,0,138,25,10,0,0,0,0,202,0,43.6825,-114.371267
Idaho,Boise,2015,275,227,43,5,0,0,0,128,58,29,0,0,0,0,275,0,44.104498,-115.972386
Idaho,Bonner,2015,365,316,37,9,3,0,0,159,58,21,0,0,0,0,238,127,48.292141,-116.556656
Idaho,Bonneville,2015,104,98,6,0,0,0,0,58,38,18,0,0,0,0,104,0,43.4647,-112.04645
Idaho,Butte,2015,360,325,34,0,1,0,0,157,50,40,0,0,355,0,5,0,43.460556,-113.562222
Idaho,Canyon,2015,364,313,41,8,2,0,0,155,57,27,0,0,0,0,249,115,43.58031,-116.562676
Idaho,Caribou,2015,356,356,0,0,0,0,0,46,11,3,0,0,0,356,0,0,42.695198,-111.594669
Idaho,Custer,2015,117,115,2,0,0,0,0,92,21,6,0,0,0,0,117,0,44.170385,-114.928034
Idaho,Franklin,2015,335,296,34,4,1,0,0,165,51,21,0,0,0,0,335,0,42.082222,-111.864167
Idaho,Idaho,2015,269,228,33,2,3,3,0,226,59,20,0,0,0,0,269,0,46.2756,-116.0216
Idaho,Jerome,2015,22,21,1,0,0,0,0,54,32,12,0,0,0,0,22,0,42.68,-114.2525
Idaho,Kootenai,2015,324,268,50,3,3,0,0,166,66,30,0,0,0,0,324,0,47.715385,-116.827245
Idaho,Latah,2015,265,240,17,2,5,1,0,206,48,11,0,0,0,0,265,0,46.72182,-116.960177
Idaho,Lemhi,2015,355,224,106,17,7,1,0,243,89,38,0,0,0,0,355,0,45.181897,-113.890285
Idaho,Nez Perce,2015,271,239,18,7,5,1,1,302,54,19,0,0,0,0,271,0,46.3972,-116.8062
Idaho,Shoshone,2015,363,200,137,20,6,0,0,185,92,43,0,0,0,0,338,25,47.536389,-116.236667
Idaho,Twin Falls,2015,275,259,13,3,0,0,0,141,43,24,0,0,0,0,275,0,42.555278,-114.358333
Idaho,Valley,2015,247,229,13,2,3,0,0,153,43,13,0,0,0,0,247,0,44.890197,-116.1065
Illinois,Adams,2015,214,193,21,0,0,0,0,93,50,40,0,0,214,0,0,0,39.915409,-91.335868
Illinois,Champaign,2015,365,278,87,0,0,0,0,90,59,42,0,0,215,0,150,0,40.05278,-88.37251
Illinois,Clark,2015,210,182,28,0,0,0,0,87,61,39,0,0,210,0,0,0,39.210857,-87.668297
Illinois,Cook,2015,365,156,202,5,2,0,0,183,77,53,0,51,82,0,208,24,42.062053,-87.675254
Illinois,DuPage,2015,259,218,40,1,0,0,0,115,59,39,0,0,184,0,75,0,41.813049,-88.072827
Illinois,Effingham,2015,203,184,19,0,0,0,0,84,50,40,0,0,203,0,0,0,39.067159,-88.548934
Illinois,Hamilton,2015,261,219,41,1,0,0,0,105,57,38,0,0,196,0,65,0,38.082155,-88.624943
Illinois,Jersey,2015,240,206,33,1,0,0,0,112,58,40,0,0,169,0,71,0,39.101439,-90.344494
Illinois,Jo Daviess,2015,327,309,18,0,0,0,0,90,47,34,0,0,327,0,0,0,42.2869,-89.9997
Illinois,Kane,2015,363,314,48,1,0,0,0,124,55,35,0,0,302,0,61,0,41.784717,-88.329374
Illinois,La Salle,2015,365,365,0,0,0,0,0,31,4,1,0,0,0,365,0,0,41.293015,-89.049425
Illinois,Lake,2015,362,332,27,3,0,0,0,122,49,35,0,0,362,0,0,0,42.467573,-87.810047
Illinois,Macon,2015,365,269,96,0,0,0,0,100,61,41,0,0,206,22,137,0,39.846856,-88.923323
Illinois,Macoupin,2015,365,347,18,0,0,0,0,90,46,30,0,0,213,152,0,0,39.396075,-89.809739
Illinois,Madison,2015,365,242,117,6,0,0,0,115,68,44,0,0,221,0,143,1,38.869001,-89.622816
Illinois,McHenry,2015,364,253,109,2,0,0,0,103,63,43,0,0,161,0,203,0,42.221442,-88.242207
Illinois,McLean,2015,363,324,39,0,0,0,0,90,51,37,0,0,325,0,38,0,40.518735,-88.996896
Illinois,Peoria,2015,365,269,96,0,0,0,0,90,62,42,0,0,208,0,157,0,40.745504,-89.585869
Illinois,Randolph,2015,364,327,37,0,0,0,0,90,51,32,0,0,192,107,65,0,38.176278,-89.788459
Illinois,Rock Island,2015,365,325,39,1,0,0,0,105,51,36,0,0,319,0,46,0,41.514727,-90.51735
Illinois,Saint Clair,2015,365,287,76,2,0,0,0,117,59,41,0,21,173,2,169,0,38.612034,-90.160477
Illinois,Sangamon,2015,365,327,38,0,0,0,0,85,51,34,0,0,304,17,44,0,39.831522,-89.640926
Illinois,Tazewell,2015,339,302,22,15,0,0,0,134,56,4,0,0,0,339,0,0,40.55646,-89.654028
Illinois,Wabash,2015,362,351,11,0,0,0,0,86,23,4,0,0,0,362,0,0,38.397789,-87.773853
Illinois,Will,2015,364,235,129,0,0,0,0,93,62,45,0,0,147,0,217,0,41.221537,-88.190967
Illinois,Winnebago,2015,362,311,50,1,0,0,0,108,54,35,0,0,315,0,47,0,42.334982,-89.037775
Indiana,Allen,2015,357,235,120,1,1,0,0,169,65,43,0,0,121,0,236,0,41.094965,-85.101816
Indiana,Bartholomew,2015,365,243,120,2,0,0,0,115,65,43,0,4,111,0,250,0,39.237457,-85.891332
Indiana,Boone,2015,176,144,32,0,0,0,0,97,61,42,0,0,176,0,0,0,39.997732,-86.395394
Indiana,Brown,2015,181,166,14,1,0,0,0,101,49,38,0,0,181,0,0,0,39.263914,-86.292269
Indiana,Carroll,2015,183,155,28,0,0,0,0,87,64,43,0,0,183,0,0,0,40.540455,-86.553035
Indiana,Clark,2015,364,233,127,3,1,0,0,164,67,44,0,0,126,0,237,1,38.288191,-85.741337
Indiana,Daviess,2015,352,337,8,7,0,0,0,126,23,4,0,0,0,352,0,0,38.573253,-87.214613
Indiana,Delaware,2015,236,203,32,1,0,0,0,105,54,36,0,0,155,0,81,0,40.300385,-85.245862
Indiana,Dubois,2015,122,90,32,0,0,0,0,76,59,35,0,0,0,0,118,4,38.391799,-86.929668
Indiana,Elkhart,2015,357,239,115,3,0,0,0,124,69,42,0,0,96,0,261,0,41.657155,-85.968446
Indiana,Floyd,2015,365,221,142,2,0,0,0,108,67,44,0,0,92,11,262,0,38.30703,-85.832974
Indiana,Gibson,2015,364,341,20,3,0,0,0,114,34,6,0,0,0,364,0,0,38.392991,-87.748323
Indiana,Greene,2015,243,187,54,2,0,0,0,115,64,41,0,0,164,0,79,0,38.985477,-86.990419
Indiana,Hamilton,2015,360,273,87,0,0,0,0,93,59,37,0,0,106,0,254,0,39.928804,-86.078775
Indiana,Hendricks,2015,183,179,4,0,0,0,0,61,45,35,0,0,183,0,0,0,39.758707,-86.3985
Indiana,Henry,2015,121,98,23,0,0,0,0,72,56,28,0,0,0,0,121,0,40.009544,-85.52347
Indiana,Howard,2015,346,160,185,1,0,0,0,101,67,52,0,0,0,0,346,0,40.481347,-86.109688
Indiana,Knox,2015,349,314,35,0,0,0,0,93,51,34,0,0,349,0,0,0,38.7408,-87.4853
Indiana,LaPorte,2015,243,190,50,3,0,0,0,126,63,40,0,0,163,0,80,0,41.707212,-86.891216
Indiana,Lake,2015,365,210,149,5,1,0,0,151,72,47,1,6,117,6,221,14,41.639306,-87.493609
Indiana,Madison,2015,363,257,106,0,0,0,0,88,61,38,0,0,86,0,277,0,40.125703,-85.652184
Indiana,Marion,2015,365,177,184,3,1,0,0,157,71,51,0,6,123,15,218,3,39.787933,-86.13088
Indiana,Monroe,2015,342,289,53,0,0,0,0,80,53,30,0,0,0,0,342,0,39.159383,-86.504762
Indiana,Perry,2015,183,147,34,2,0,0,0,112,67,43,0,0,183,0,0,0,38.115152,-86.60325
Indiana,Porter,2015,365,262,99,3,1,0,0,164,65,42,0,0,118,20,202,25,41.635404,-87.150567
Indiana,Posey,2015,183,156,25,2,0,0,0,115,54,40,0,0,183,0,0,0,38.00641,-87.718354
Indiana,Shelby,2015,183,166,17,0,0,0,0,77,49,39,0,0,183,0,0,0,39.613367,-85.870669
Indiana,Spencer,2015,115,83,32,0,0,0,0,75,59,34,0,0,0,0,115,0,38.167523,-86.983214
Indiana,St. Joseph,2015,362,227,133,2,0,0,0,134,68,45,0,32,111,0,219,0,41.754722,-86.11
Indiana,Tippecanoe,2015,328,234,94,0,0,0,0,99,59,38,0,0,0,0,328,0,40.431639,-86.8525
Indiana,Vanderburgh,2015,365,214,145,6,0,0,0,133,67,46,2,7,131,0,225,0,37.97768,-87.596836
Indiana,Vigo,2015,365,180,162,21,2,0,0,176,84,51,0,0,79,81,205,0,39.507688,-87.37444
Indiana,Wabash,2015,358,330,26,2,0,0,0,126,49,35,0,0,358,0,0,0,40.816038,-85.661408
Indiana,Warrick,2015,275,208,65,2,0,0,0,115,67,41,0,0,176,99,0,0,37.954444,-87.321667
Indiana,Whitley,2015,360,257,103,0,0,0,0,87,62,39,0,22,0,3,335,0,41.169646,-85.629292
Iowa,Black Hawk,2015,362,187,173,2,0,0,0,111,67,49,0,0,0,0,361,1,42.501543,-92.316017
Iowa,Bremer,2015,214,200,14,0,0,0,0,80,48,36,0,0,214,0,0,0,42.743036,-92.513241
Iowa,Cerro Gordo,2015,357,352,5,0,0,0,0,58,33,16,0,0,0,0,0,357,43.16944,-93.202426
Iowa,Clinton,2015,365,187,177,1,0,0,0,146,70,49,0,0,74,4,287,0,41.874999,-90.177574
Iowa,Harrison,2015,214,191,22,1,0,0,0,108,51,40,0,0,214,0,0,0,41.832256,-95.928185
Iowa,Johnson,2015,365,280,84,1,0,0,0,139,59,36,0,0,0,0,361,4,41.657232,-91.503478
Iowa,Lee,2015,118,98,20,0,0,0,0,82,53,33,0,0,0,0,118,0,40.400959,-91.391012
Iowa,Linn,2015,365,265,99,1,0,0,0,112,64,42,0,0,124,18,220,3,41.948708,-91.639535
Iowa,Montgomery,2015,365,300,65,0,0,0,0,97,56,38,0,0,149,0,216,0,40.969112,-95.044951
Iowa,Muscatine,2015,365,228,121,15,1,0,0,151,77,42,0,0,0,74,286,5,41.4069,-91.0616
Iowa,Palo Alto,2015,365,289,75,1,0,0,0,102,58,40,0,0,120,0,243,2,43.123704,-94.693518
Iowa,Polk,2015,365,298,67,0,0,0,0,98,56,36,0,17,136,0,208,4,41.603517,-93.7479
Iowa,Pottawattamie,2015,122,105,17,0,0,0,0,82,53,32,0,0,0,0,118,4,41.25425,-95.887249
Iowa,Scott,2015,365,112,251,1,1,0,0,152,77,56,0,0,50,0,216,99,41.512077,-90.624044
Iowa,Van Buren,2015,365,281,83,0,1,0,0,154,56,40,0,0,166,0,199,0,40.695078,-92.006318
Iowa,Woodbury,2015,365,353,12,0,0,0,0,99,36,1,0,0,0,244,119,2,42.499844,-96.394755
Kansas,Chase,2015,119,113,6,0,0,0,0,84,47,20,0,0,0,0,119,0,38.434141,-96.5605
Kansas,Ford,2015,330,324,6,0,0,0,0,64,31,13,0,0,0,0,0,330,37.775303,-100.03544
Kansas,Johnson,2015,365,325,40,0,0,0,0,100,51,35,0,0,329,0,36,0,38.838575,-94.746424
Kansas,Leavenworth,2015,365,347,18,0,0,0,0,71,48,34,0,0,365,0,0,0,39.327391,-94.95102
Kansas,Neosho,2015,364,328,35,1,0,0,0,122,50,35,0,1,313,0,42,8,37.67696,-95.47594
Kansas,Sedgwick,2015,365,296,69,0,0,0,0,94,58,40,0,21,282,0,25,37,37.897506,-97.492083
Kansas,Shawnee,2015,365,322,42,1,0,0,0,108,52,36,0,0,322,0,30,13,39.024265,-95.711275
Kansas,Sherman,2015,59,58,1,0,0,0,0,73,36,18,0,0,0,0,0,59,39.342801,-101.702996
Kansas,Sumner,2015,365,311,54,0,0,0,0,100,58,37,0,0,344,0,21,0,37.47689,-97.366399
Kansas,Trego,2015,358,303,54,1,0,0,0,128,57,41,0,0,340,0,18,0,38.770081,-99.763424
Kansas,Wyandotte,2015,365,220,143,2,0,0,0,123,64,46,0,11,120,17,216,1,39.117219,-94.635605
Kentucky,Bell,2015,261,237,24,0,0,0,0,77,49,38,0,0,231,0,30,0,36.60843,-83.73694
Kentucky,Boone,2015,244,221,22,1,0,0,0,101,50,39,0,0,244,0,0,0,38.91833,-84.852637
Kentucky,Boyd,2015,365,267,95,3,0,0,0,108,64,41,0,18,126,2,217,2,38.45934,-82.64041
Kentucky,Bullitt,2015,242,215,25,2,0,0,0,108,54,39,0,0,242,0,0,0,37.98629,-85.71192
Kentucky,Campbell,2015,364,257,101,6,0,0,0,129,68,43,0,3,155,3,203,0,39.021881,-84.47445
Kentucky,Carter,2015,265,241,24,0,0,0,0,74,50,36,0,0,194,0,70,1,38.23887,-82.9881
Kentucky,Christian,2015,270,222,48,0,0,0,0,87,57,41,0,0,198,0,72,0,36.91171,-87.323337
Kentucky,Daviess,2015,365,241,121,3,0,0,0,113,67,43,0,5,95,8,257,0,37.780776,-87.075307
Kentucky,Edmonson,2015,362,333,29,0,0,0,0,90,49,36,0,0,330,4,28,0,37.13179,-86.142953
Kentucky,Fayette,2015,365,286,74,5,0,0,0,139,61,39,0,30,188,1,145,1,38.06503,-84.49761
Kentucky,Greenup,2015,364,344,20,0,0,0,0,100,47,31,0,0,239,125,0,0,38.548136,-82.731163
Kentucky,Hancock,2015,245,203,37,5,0,0,0,115,61,41,0,0,245,0,0,0,37.93829,-86.89719
Kentucky,Hardin,2015,365,251,113,1,0,0,0,105,62,44,0,0,133,0,232,0,37.705612,-85.852629
Kentucky,Henderson,2015,365,264,99,2,0,0,0,101,64,42,0,0,130,2,233,0,37.654381,-87.511427
Kentucky,Jefferson,2015,365,195,160,6,4,0,0,174,75,49,0,13,128,12,212,0,38.23158,-85.82678
Kentucky,Jessamine,2015,365,334,30,1,0,0,0,105,49,32,0,0,244,121,0,0,37.89147,-84.58825
Kentucky,Livingston,2015,260,227,32,1,0,0,0,105,54,40,0,0,242,0,0,18,37.07151,-88.33389
Kentucky,Madison,2015,112,99,13,0,0,0,0,71,52,30,0,0,0,0,112,0,37.736349,-84.291774
Kentucky,McCracken,2015,365,252,110,3,0,0,0,115,64,41,0,40,113,2,208,2,37.05822,-88.57251
Kentucky,Morgan,2015,362,331,31,0,0,0,0,87,49,37,0,0,362,0,0,0,37.9214,-83.0662
Kentucky,Oldham,2015,191,164,23,4,0,0,0,129,54,39,0,0,191,0,0,0,38.4002,-85.44428
Kentucky,Perry,2015,361,316,45,0,0,0,0,82,51,36,0,0,167,0,194,0,37.28329,-83.20932
Kentucky,Pike,2015,365,272,93,0,0,0,0,97,58,42,0,0,82,0,283,0,37.4826,-82.53532
Kentucky,Pulaski,2015,263,230,33,0,0,0,0,80,53,37,0,0,196,0,67,0,37.09798,-84.61152
Kentucky,Simpson,2015,208,179,28,1,0,0,0,101,51,39,0,0,208,0,0,0,36.708607,-86.566284
Kentucky,Trigg,2015,344,318,26,0,0,0,0,71,49,36,0,0,344,0,0,0,36.7841,-87.8499
Kentucky,Warren,2015,336,291,45,0,0,0,0,84,52,38,0,0,161,0,175,0,37.04926,-86.21487
Kentucky,Washington,2015,360,333,26,1,0,0,0,101,49,37,0,0,360,0,0,0,37.7046,-85.0485
Louisiana,Ascension,2015,363,326,32,5,0,0,0,140,51,34,0,9,354,0,0,0,30.229653,-90.965628
Louisiana,Bossier,2015,365,264,100,1,0,0,0,140,62,40,0,0,207,2,156,0,32.535293,-93.747041
Louisiana,Caddo,2015,364,303,61,0,0,0,0,93,59,38,0,0,278,0,86,0,32.471819,-93.795179
Louisiana,Calcasieu,2015,365,230,131,3,1,0,0,156,69,45,0,1,152,9,203,0,30.103724,-93.285598
Louisiana,East Baton Rouge,2015,365,190,165,8,2,0,0,156,77,50,0,1,126,0,238,0,30.577617,-91.235323
Louisiana,Iberville,2015,365,317,39,9,0,0,0,133,54,34,0,3,321,0,41,0,30.204218,-91.126041
Louisiana,Jefferson,2015,365,279,86,0,0,0,0,100,60,40,0,5,235,0,125,0,29.900314,-90.109836
Louisiana,Lafayette,2015,365,249,116,0,0,0,0,97,63,44,0,0,165,0,200,0,30.22611,-92.042908
Louisiana,Lafourche,2015,365,321,44,0,0,0,0,97,52,35,0,0,259,0,106,0,29.764098,-90.765275
Louisiana,Livingston,2015,365,233,130,2,0,0,0,112,64,45,0,0,179,0,186,0,30.315406,-90.811383
Louisiana,Orleans,2015,365,305,60,0,0,0,0,79,54,36,3,59,0,0,296,7,30.108633,-89.761683
Louisiana,Ouachita,2015,335,306,29,0,0,0,0,74,49,32,0,0,276,0,59,0,32.509959,-92.046196
Louisiana,Pointe Coupee,2015,364,337,25,2,0,0,0,122,48,32,0,0,364,0,0,0,30.681718,-91.366247
Louisiana,Rapides,2015,118,106,12,0,0,0,0,65,51,27,0,0,0,0,118,0,31.177824,-92.410746
Louisiana,St. Bernard,2015,365,223,137,5,0,0,0,121,71,45,0,0,124,40,201,0,29.943164,-89.97625
Louisiana,St. James,2015,345,325,18,2,0,0,0,115,46,31,0,0,345,0,0,0,30.052341,-90.670833
Louisiana,St. John the Baptist,2015,365,341,22,2,0,0,0,105,48,33,0,0,365,0,0,0,30.07783,-90.532944
Louisiana,St. Martin,2015,65,59,6,0,0,0,0,84,50,38,0,0,65,0,0,0,30.088872,-91.869595
Louisiana,St. Tammany,2015,365,302,63,0,0,0,0,100,55,37,0,0,236,0,129,0,30.429381,-90.199678
Louisiana,Tangipahoa,2015,114,102,12,0,0,0,0,98,51,29,0,0,0,0,114,0,30.503287,-90.377212
Louisiana,Terrebonne,2015,122,116,6,0,0,0,0,76,47,26,0,0,0,0,122,0,29.679301,-90.779731
Louisiana,West Baton Rouge,2015,365,290,72,3,0,0,0,143,58,37,0,14,128,1,222,0,30.327723,-91.284108
Maine,Androscoggin,2015,358,294,64,0,0,0,0,97,56,36,0,0,108,0,248,2,43.974622,-70.124608
