"","State","County","Median.AQI"
"26832","Pennsylvania","Dauphin",48
"26833","Pennsylvania","Delaware",48
"26834","Pennsylvania","Elk",36
"26835","Pennsylvania","Erie",48
"26836","Pennsylvania","Franklin",40
"26837","Pennsylvania","Greene",37
"26838","Pennsylvania","Indiana",39
"26839","Pennsylvania","Lackawanna",42
"26840","Pennsylvania","Lancaster",47
"26841","Pennsylvania","Lawrence",34
"26842","Pennsylvania","Lebanon",45
"26843","Pennsylvania","Lehigh",35
"26844","Pennsylvania","Luzerne",33
"26845","Pennsylvania","Lycoming",34
"26846","Pennsylvania","Mercer",45
"26847","Pennsylvania","Monroe",40
"26848","Pennsylvania","Montgomery",42
"26849","Pennsylvania","Northampton",48
"26850","Pennsylvania","Philadelphia",52
"26851","Pennsylvania","Somerset",35
"26852","Pennsylvania","Tioga",36
"26853","Pennsylvania","Warren",14
"26854","Pennsylvania","Washington",49
"26855","Pennsylvania","Westmoreland",48
"26856","Pennsylvania","York",47
"26857","Puerto Rico","Adjuntas",16
"26858","Puerto Rico","Bayamon",9
"26859","Puerto Rico","Catano",19
"26860","Puerto Rico","Fajardo",19
"26861","Puerto Rico","Guayama",18
"26862","Puerto Rico","Guaynabo",28
"26863","Puerto Rico","Juncos",4
"26864","Puerto Rico","Mayagnez",20
"26865","Puerto Rico","Ponce",26
"26866","Puerto Rico","San Juan",16
"26867","Rhode Island","Kent",36
"26868","Rhode Island","Providence",44
"26869","Rhode Island","Washington",38
"26870","South Carolina","Aiken",37
"26871","South Carolina","Anderson",34
"26872","South Carolina","Berkeley",32
"26873","South Carolina","Charleston",37
"26874","South Carolina","Chesterfield",41
"26875","South Carolina","Darlington",36
"26876","South Carolina","Edgefield",31
"26877","South Carolina","Florence",41
"26878","South Carolina","Greenville",41
"26879","South Carolina","Lexington",36
"26880","South Carolina","Oconee",1
"26881","South Carolina","Richland",41
"26882","South Carolina","Spartanburg",41
"26883","South Carolina","York",33
"26884","South Dakota","Brookings",38
"26885","South Dakota","Brown",26
"26886","South Dakota","Codington",36
"26887","South Dakota","Custer",40
"26888","South Dakota","Jackson",36
"26889","South Dakota","Meade",39
"26890","South Dakota","Minnehaha",43
"26891","South Dakota","Pennington",37
"26892","South Dakota","Union",42
"26893","Tennessee","Anderson",35
"26894","Tennessee","Blount",42
"26895","Tennessee","Claiborne",36
"26896","Tennessee","Davidson",45
"26897","Tennessee","DeKalb",36
"26898","Tennessee","Dyer",36
"26899","Tennessee","Hamilton",43
"26900","Tennessee","Jefferson",43
"26901","Tennessee","Knox",44
"26902","Tennessee","Lawrence",33
"26903","Tennessee","Loudon",41
"26904","Tennessee","Madison",33
"26905","Tennessee","Maury",31
"26906","Tennessee","McMinn",35
"26907","Tennessee","Montgomery",35
"26908","Tennessee","Putnam",33
"26909","Tennessee","Roane",53
"26910","Tennessee","Sevier",44
"26911","Tennessee","Shelby",44
"26912","Tennessee","Sullivan",42
"26913","Tennessee","Sumner",43
"26914","Tennessee","Williamson",37
"26915","Tennessee","Wilson",39
"26916","Texas","Bell",40
"26917","Texas","Bexar",47
"26918","Texas","Bowie",38
"26919","Texas","Brazoria",34
"26920","Texas","Brewster",43
"26921","Texas","Cameron",42
"26922","Texas","Collin",40
"26923","Texas","Culberson",21
"26924","Texas","Dallas",52
"26925","Texas","Denton",45
"26926","Texas","Ector",30
"26927","Texas","El Paso",53
"26928","Texas","Ellis",44
"26929","Texas","Galveston",38
"26930","Texas","Gregg",36
"26931","Texas","Harris",52
"26932","Texas","Harrison",41
"26933","Texas","Hidalgo",38
"26934","Texas","Hood",37
"26935","Texas","Hunt",38
"26936","Texas","Jefferson",45
"26937","Texas","Johnson",37
"26938","Texas","Kaufman",42
"26939","Texas","Kleberg",31
"26940","Texas","Lubbock",26
"26941","Texas","Maverick",29
"26942","Texas","McLennan",41
"26943","Texas","Montgomery",43
"26944","Texas","Navarro",42
"26945","Texas","Nueces",42
"26946","Texas","Orange",40
"26947","Texas","Parker",38
"26948","Texas","Polk",35
"26949","Texas","Potter",22
"26950","Texas","Randall",43
"26951","Texas","Rockwall",39
"26952","Texas","Smith",38
"26953","Texas","Tarrant",48
"26954","Texas","Travis",44
"26955","Texas","Victoria",31
"26956","Texas","Webb",40
"26957","Utah","Box Elder",47
"26958","Utah","Cache",49
"26959","Utah","Carbon",44
"26960","Utah","Davis",41
"26961","Utah","Duchesne",51
"26962","Utah","Garfield",40
"26963","Utah","Salt Lake",50
"26964","Utah","San Juan",44
"26965","Utah","Tooele",44
"26966","Utah","Uintah",58
"26967","Utah","Utah",50
"26968","Utah","Washington",44
"26969","Utah","Wayne",9
"26970","Utah","Weber",52
"26971","Vermont","Bennington",36
"26972","Vermont","Chittenden",39
"26973","Vermont","Rutland",34
"26974","Vermont","Windham",12
"26975","Virgin Islands","St Croix",3
"26976","Virgin Islands","St John",24
"26977","Virginia","Albemarle",36
"26978","Virginia","Arlington",37
"26979","Virginia","Bristol City",33
"26980","Virginia","Caroline",37
"26981","Virginia","Carroll",9
"26982","Virginia","Charles",31
"26983","Virginia","Chesterfield",37
"26984","Virginia","Fairfax",39
"26985","Virginia","Fauquier",33
"26986","Virginia","Frederick",39
"26987","Virginia","Giles",38
"26988","Virginia","Hampton City",35
"26989","Virginia","Hanover",39
"26990","Virginia","Henrico",39
"26991","Virginia","Hopewell City",12
"26992","Virginia","Loudoun",34
"26993","Virginia","Lynchburg City",28
"26994","Virginia","Madison",41
"26995","Virginia","Norfolk City",23
"26996","Virginia","Prince Edward",34
"26997","Virginia","Prince William",29
"26998","Virginia","Richmond City",25
"26999","Virginia","Roanoke",36
"27000","Virginia","Roanoke City",26
"27001","Virginia","Rockbridge",34
"27002","Virginia","Rockingham",34
"27003","Virginia","Salem City",35
"27004","Virginia","Stafford",39
"27005","Virginia","Suffolk City",38
"27006","Virginia","Virginia Beach City",28
"27007","Virginia","Winchester City",9
"27008","Virginia","Wythe",39
"27009","Washington","Adams",15
"27010","Washington","Asotin",31
"27011","Washington","Benton",23
"27012","Washington","Chelan",27
"27013","Washington","Clallam",35
"27014","Washington","Clark",33
"27015","Washington","Columbia",21
"27016","Washington","Cowlitz",22
"27017","Washington","Franklin",23
"27018","Washington","Grant",24
"27019","Washington","Grays Harbor",21
"27020","Washington","Jefferson",21
"27021","Washington","King",46
"27022","Washington","Kitsap",17
"27023","Washington","Kittitas",18
"27024","Washington","Klickitat",14
"27025","Washington","Lewis",23
"27026","Washington","Mason",25
"27027","Washington","Okanogan",35
"27028","Washington","Pierce",43
"27029","Washington","Skagit",32
"27030","Washington","Snohomish",29
"27031","Washington","Spokane",42
"27032","Washington","Stevens",32
"27033","Washington","Thurston",32
"27034","Washington","Walla Walla",21
"27035","Washington","Whatcom",28
"27036","Washington","Whitman",23
"27037","Washington","Yakima",40
"27038","West Virginia","Berkeley",41
"27039","West Virginia","Brooke",23
"27040","West Virginia","Cabell",36
"27041","West Virginia","Gilmer",31
"27042","West Virginia","Greenbrier",41
"27043","West Virginia","Hancock",35
"27044","West Virginia","Harrison",34
"27045","West Virginia","Kanawha",36
"27046","West Virginia","Marion",37
"27047","West Virginia","Marshall",45
"27048","West Virginia","Monongalia",31
"27049","West Virginia","Ohio",41
"27050","West Virginia","Tucker",36
"27051","West Virginia","Wood",34
"27052","Wisconsin","Ashland",33
"27053","Wisconsin","Brown",40
"27054","Wisconsin","Columbia",41
"27055","Wisconsin","Dane",43
"27056","Wisconsin","Dodge",43
"27057","Wisconsin","Door",38
"27058","Wisconsin","Eau Claire",38
"27059","Wisconsin","Fond du Lac",39
"27060","Wisconsin","Forest",36
"27061","Wisconsin","Grant",32
"27062","Wisconsin","Jefferson",41
"27063","Wisconsin","Kenosha",44
"27064","Wisconsin","Kewaunee",41
"27065","Wisconsin","La Crosse",42
"27066","Wisconsin","Manitowoc",41
"27067","Wisconsin","Marathon",39
"27068","Wisconsin","Milwaukee",45
"27069","Wisconsin","Oneida",3
"27070","Wisconsin","Outagamie",41
"27071","Wisconsin","Ozaukee",38
"27072","Wisconsin","Racine",38
"27073","Wisconsin","Rock",42
"27074","Wisconsin","Sauk",38
"27075","Wisconsin","Sheboygan",43
"27076","Wisconsin","Taylor",39
"27077","Wisconsin","Vilas",36
"27078","Wisconsin","Walworth",39
"27079","Wisconsin","Waukesha",38
"27080","Wyoming","Albany",47
"27081","Wyoming","Big Horn",40
"27082","Wyoming","Campbell",47
"27083","Wyoming","Carbon",38
"27084","Wyoming","Converse",42
"27085","Wyoming","Fremont",45
"27086","Wyoming","Johnson",7
"27087","Wyoming","Laramie",43
"27088","Wyoming","Lincoln",19
"27089","Wyoming","Natrona",43
"27090","Wyoming","Park",15
"27091","Wyoming","Platte",14
"27092","Wyoming","Sheridan",39
"27093","Wyoming","Sublette",46
"27094","Wyoming","Sweetwater",45
"27095","Wyoming","Teton",44
"27096","Wyoming","Uinta",44
"27097","Wyoming","Weston",44
"27098","Alabama","Baldwin",38
"27099","Alabama","Clay",36
"27100","Alabama","DeKalb",38
"27101","Alabama","Elmore",36
"27102","Alabama","Etowah",38
"27103","Alabama","Jefferson",53
"27104","Alabama","Lawrence",27
"27105","Alabama","Madison",39
"27106","Alabama","Mobile",41
"27107","Alabama","Montgomery",40
"27108","Alabama","Morgan",39
"27109","Alabama","Russell",40
"27110","Alabama","Shelby",40
"27111","Alabama","Sumter",34
"27112","Alabama","Tuscaloosa",36
"27113","Alaska","Aleutians East ",9
"27114","Alaska","Anchorage ",28
"27115","Alaska","Denali ",31
"27116","Alaska","Fairbanks North Star ",53
"27117","Alaska","Juneau ",24
"27118","Alaska","Kenai Peninsula ",9
"27119","Alaska","Matanuska-Susitna ",30
"27120","Arizona","Apache",14
"27121","Arizona","Cochise",47
"27122","Arizona","Coconino",44
"27123","Arizona","Gila",79
"27124","Arizona","La Paz",44
"27125","Arizona","Maricopa",67
"27126","Arizona","Mohave",18
"27127","Arizona","Navajo",44
"27128","Arizona","Pima",48
"27129","Arizona","Pinal",71
"27130","Arizona","Santa Cruz",34
"27131","Arizona","Yavapai",44
"27132","Arizona","Yuma",47
"27133","Arkansas","Arkansas",34
"27134","Arkansas","Ashley",33
"27135","Arkansas","Clark",33
"27136","Arkansas","Crittenden",37
"27137","Arkansas","Garland",35
"27138","Arkansas","Jackson",34
"27139","Arkansas","Newton",36
"27140","Arkansas","Polk",38
"27141","Arkansas","Pulaski",44
"27142","Arkansas","Union",4
"27143","Arkansas","Washington",39
"27144","California","Alameda",43
"27145","California","Amador",42
"27146","California","Butte",52
"27147","California","Calaveras",44
"27148","California","Colusa",44
"27149","California","Contra Costa",45
"27150","California","Del Norte",12
"27151","California","El Dorado",45
"27152","California","Fresno",81
"27153","California","Glenn",41
"27154","California","Humboldt",43
"27155","California","Imperial",67
"27156","California","Inyo",47
"27157","California","Kern",97
"27158","California","Kings",71
"27159","California","Lake",37
"27160","California","Los Angeles",80
"27161","California","Madera",67
"27162","California","Marin",43
"27163","California","Mariposa",49
"27164","California","Mendocino",38
"27165","California","Merced",60
"27166","California","Mono",15
"27167","California","Monterey",37
"27168","California","Napa",46
"27169","California","Nevada",46
"27170","California","Orange",59
"27171","California","Placer",52
"27172","California","Plumas",41
"27173","California","Riverside",93
"27174","California","Sacramento",51
"27175","California","San Benito",42
"27176","California","San Bernardino",80
"27177","California","San Diego",61
"27178","California","San Francisco",34
"27179","California","San Joaquin",54
"27180","California","San Luis Obispo",55
"27181","California","San Mateo",34
"27182","California","Santa Barbara",47
"27183","California","Santa Clara",41
"27184","California","Santa Cruz",35
"27185","California","Shasta",43
"27186","California","Siskiyou",37
"27187","California","Solano",43
"27188","California","Sonoma",37
"27189","California","Stanislaus",58
"27190","California","Sutter",51
"27191","California","Tehama",44
"27192","California","Trinity",9
"27193","California","Tulare",84
"27194","California","Tuolumne",46
"27195","California","Ventura",53
"27196","California","Yolo",41
"27197","Colorado","Adams",47
"27198","Colorado","Alamosa",19
"27199","Colorado","Arapahoe",44
"27200","Colorado","Archuleta",17
"27201","Colorado","Boulder",44
"27202","Colorado","Clear Creek",47
"27203","Colorado","Delta",21
"27204","Colorado","Denver",50
"27205","Colorado","Douglas",44
"27206","Colorado","El Paso",46
"27207","Colorado","Fremont",15
"27208","Colorado","Garfield",44
"27209","Colorado","Gunnison",44
"27210","Colorado","Jackson",40
"27211","Colorado","Jefferson",46
"27212","Colorado","La Plata",44
"27213","Colorado","Larimer",49
"27214","Colorado","Mesa",46
"27215","Colorado","Montezuma",44
"27216","Colorado","Pitkin",11
"27217","Colorado","Prowers",19
"27218","Colorado","Pueblo",23
"27219","Colorado","Rio Blanco",44
"27220","Colorado","Routt",15
"27221","Colorado","San Juan",8
"27222","Colorado","San Miguel",45
"27223","Colorado","Weld",45
"27224","Connecticut","Fairfield",48
"27225","Connecticut","Hartford",44
"27226","Connecticut","Litchfield",41
"27227","Connecticut","Middlesex",43
"27228","Connecticut","New Haven",44
"27229","Connecticut","New London",40
"27230","Connecticut","Tolland",41
"27231","Connecticut","Windham",34
"27232","Country Of Mexico","BAJA CALIFORNIA NORTE",65
"27233","Delaware","Kent",42
"27234","Delaware","New Castle",49
"27235","Delaware","Sussex",43
"27236","District Of Columbia","District of Columbia",47
"27237","Florida","Alachua",35
"27238","Florida","Baker",33
"27239","Florida","Bay",40
"27240","Florida","Brevard",39
"27241","Florida","Broward",38
"27242","Florida","Citrus",17
"27243","Florida","Collier",36
"27244","Florida","Columbia",34
"27245","Florida","Duval",43
"27246","Florida","Escambia",42
"27247","Florida","Flagler",35
"27248","Florida","Hamilton",38
"27249","Florida","Highlands",32
"27250","Florida","Hillsborough",45
"27251","Florida","Holmes",39
"27252","Florida","Indian River",37
"27253","Florida","Lake",33
"27254","Florida","Lee",38
"27255","Florida","Leon",43
"27256","Florida","Liberty",32
"27257","Florida","Manatee",36
"27258","Florida","Marion",39
"27259","Florida","Martin",37
"27260","Florida","Miami-Dade",43
"27261","Florida","Nassau",32
"27262","Florida","Okaloosa",35
"27263","Florida","Orange",39
"27264","Florida","Osceola",33
"27265","Florida","Palm Beach",38
"27266","Florida","Pasco",35
"27267","Florida","Pinellas",40
"27268","Florida","Polk",41
"27269","Florida","Putnam",13
"27270","Florida","Santa Rosa",40
"27271","Florida","Sarasota",40
"27272","Florida","Seminole",35
"27273","Florida","St. Lucie",34
"27274","Florida","Volusia",39
"27275","Florida","Wakulla",35
"27276","Georgia","Bibb",47
"27277","Georgia","Charlton",25
"27278","Georgia","Chatham",43
"27279","Georgia","Chattooga",36
"27280","Georgia","Clarke",42
"27281","Georgia","Clayton",43
"27282","Georgia","Cobb",41
"27283","Georgia","Coffee",35
"27284","Georgia","Columbia",40
"27285","Georgia","Dawson",37
"27286","Georgia","DeKalb",51
"27287","Georgia","Dougherty",45
"27288","Georgia","Douglas",41
"27289","Georgia","Floyd",54
"27290","Georgia","Fulton",44
"27291","Georgia","Glynn",37
"27292","Georgia","Gwinnett",41
"27293","Georgia","Hall",47
"27294","Georgia","Henry",40
"27295","Georgia","Houston",46
"27296","Georgia","Lowndes",38
"27297","Georgia","Murray",38
"27298","Georgia","Muscogee",41
"27299","Georgia","Pike",37
"27300","Georgia","Richmond",45
"27301","Georgia","Rockdale",34
"27302","Georgia","Sumter",38
"27303","Georgia","Walker",41
"27304","Georgia","Washington",40
"27305","Hawaii","Hawaii",126
"27306","Hawaii","Honolulu",29
"27307","Hawaii","Kauai",18
"27308","Hawaii","Maui",22
"27309","Idaho","Ada",40
"27310","Idaho","Bannock",31
"27311","Idaho","Benewah",35
"27312","Idaho","Bonner",10
